id,Title,Votes,Status,Types,Episodes,Score,Source,Members,Popularity,Favourites,Rating,Year,Season,Genres,Studios
34356,Cofun Gal no Coffy (TV) Specials,34,finished_airing,special,4,,original,191,17193,,pg_13,2006,summer,"['Comedy', 'Parody']",
34868,Prism Season,49,finished_airing,ova,1,,picture_book,204,16974,,g,1989,spring,['Kids'],
37428,Chara to Otamajakushi Shima,40,finished_airing,tv,40,,original,236,16417,,g,2018,spring,"['Adventure', 'Fantasy', 'Kids']",['33 Collective']
38964,Timeless,146,finished_airing,music,1,6.04,original,270,15967,,g,2018,fall,['Music'],
39476,Houkiboshi,198,finished_airing,music,1,5.41,music,371,14665,,g,2008,winter,['Music'],
40756,Ugoite Hamidase! Machikado Mazoku,134,finished_airing,ona,12,5.72,,537,13429,,pg_13,2019,summer,"['Comedy', 'Mahou Shoujo']",
42292,Son Ogong,6,finished_airing,movie,1,,,54,19214,,pg,,,"['Action', 'Adventure', 'Fantasy', 'Martial Arts']",
43316,McDull: Kuaile Di Tan,5,finished_airing,ona,20,,,49,19290,,pg,,,"['Anthropomorphic', 'Kids']",
43572,Xiao Xiong Mai Xi Gua,1,finished_airing,movie,1,,,32,19941,,pg,,,['Kids'],
43828,Lu Nu,10,finished_airing,movie,1,,other,26,20060,,r+,,,['Kids'],['Shanghai Animation Film Studio']
44340,Lan Mao Xiaoxue Pinyin,,finished_airing,ova,16,,original,,,,pg,,,['Kids'],
44596,Xiongmao Shou Zha,4,finished_airing,ona,10,,manga,23,20245,,pg_13,2014,spring,"['Anthropomorphic', 'Comedy']",
44852,Kun Ta: Hezi Zongdongyuan,,finished_airing,movie,1,,original,,,,pg,,,"['Adventure', 'Fantasy', 'Kids']",
45364,Wai Shuo Si Da Mingzhu Zhi Wai Shuo Honglou,,finished_airing,tv,1,,original,,,,pg,,,"['Comedy', 'Historical']",
45876,Taikong Tejing,,finished_airing,tv,26,,original,,,,pg,,,['Kids'],
46132,Haha Mi Mi Xiu,,finished_airing,tv,200,,original,,,,pg,,,['Kids'],
46388,Xiao Chaoren Dui,3,finished_airing,tv,26,,original,21,20425,,pg,,,"['Anthropomorphic', 'Kids', 'Sci-Fi']",
46644,Tou Xing Jiu Yue Tian Zhi Zhentan Xueyuan,,finished_airing,ona,52,,manga,,,,g,,,['Comedy'],
46900,Banjiuibimil-ilgi season3,,finished_airing,tv,13,,original,,,,pg,,,['Kids'],
47156,Ni Hao Baobao Dou,,finished_airing,tv,100,,original,,,,pg,,,['Kids'],
47668,Xiao Wangzi Yu Tudou Zi,,finished_airing,tv,52,,original,,,,pg,,,['Kids'],
47924,Xingji Xiao Shentan,,finished_airing,tv,52,,original,,,,pg,,,['Kids'],
48180,Milakyulleoseu: Leidibeogeuwa Beullaegkaes,,finished_airing,tv,78,,original,,,,pg,,,['Fantasy'],
48436,Gintama: The Final x Mameshiba,,finished_airing,special,2,,,,,,,,,"['Comedy', 'Parody']",
49716,Lady Napoleon,,not_yet_aired,ona,13,,original,761,12464,,,,,['Adventure'],['Zero-G']
49972,Choujigen Game Neptune The Animation: Nepu Nepu Darake no Festival,,not_yet_aired,ova,,,game,,,,pg_13,,,"['Action', 'Comedy', 'Fantasy', 'Parody', 'Sci-Fi', 'Supernatural']",
50228,Hand,32,finished_airing,music,1,,original,59,19145,,g,2020,winter,['Music'],
50484,The New Hazzys,26,finished_airing,special,1,,original,55,19189,,g,2017,fall,['Music'],['VCRWORKS']
2101,Singles,497,finished_airing,ova,1,5.44,manga,1328,10960,,pg_13,1993,spring,"['Romance', 'Shoujo']",['Madhouse']
2613,Mirai Shounen Conan 2: Taiga Daibouken,508,finished_airing,tv,24,6.43,,2076,9795,,pg_13,1999,fall,"['Adventure', 'Drama', 'Sci-Fi']",['Nippon Animation']
4917,Ginga Tansa 2100-nen: Border Planet,353,finished_airing,special,1,6,original,953,11828,,r+,1986,summer,"['Adventure', 'Mystery', 'Romance', 'Sci-Fi']",['Tezuka Productions']
9525,Junod,183,finished_airing,movie,1,6.15,original,763,12455,,pg_13,2010,spring,"['Drama', 'Historical', 'Medical']",['Studio Hibari']
9781,Hyouga Senshi Gaislugger,124,finished_airing,tv,20,,original,665,12858,,pg_13,1977,spring,"['Action', 'Mecha', 'Sci-Fi']",['Toei Animation']
12341,Trip Trek,131,finished_airing,ona,4,4.86,,357,14809,,g,,,"['Adventure', 'Comedy', 'Fantasy']",['Manglobe']
13365,Samchongsa: Time Machine 001,96,finished_airing,movie,1,,,352,14868,,pg,1980,winter,"['Adventure', 'Sci-Fi']",
22325,Ningen Kakumei,27,finished_airing,ova,20,,,238,16392,,pg_13,,,['Slice of Life'],['Toei Animation']
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,123,finished_airing,special,1,6.18,original,564,13297,,pg_13,1991,fall,['Comedy'],['Pierrot']
29493,Kyouryou Pikora,61,finished_airing,special,1,,,186,17282,,pg,1995,summer,"['Adventure', 'Kids']",
29749,Convenience Store Senki Purin-tai,62,finished_airing,ona,8,,,206,16919,,g,,,['Comedy'],
32821,Xiong Chumo: Dongri Le Fantian,84,finished_airing,tv,52,,original,251,16210,,pg,,,"['Comedy', 'Kids']",
33077,Terajima-chou Kidan: Ginnagashi,25,finished_airing,ova,1,,manga,202,17001,,pg,1992,winter,['Historical'],
34613,Garo: Honoo no Kokuin - Yurugaro,304,finished_airing,special,23,5.51,original,1743,10289,,pg,2015,winter,"['Comedy', 'Fantasy', 'Parody']",['DLE']
35125,Chibi Maruko-chan: Hi no Youjin,51,finished_airing,ova,1,,manga,234,16449,,g,,,"['Drama', 'Educational', 'Kids']",
37941,Naengjang-go Nala Cocomong,45,finished_airing,tv,26,,original,155,17806,,g,2008,spring,['Kids'],
42293,Qiang Shen Ji: Shenhai Xianluo Pian,,not_yet_aired,ona,,,game,207,16906,,pg_13,,,"['Action', 'Sci-Fi']",
42549,Hoshi ni kataru kyouryuu,,finished_airing,movie,1,,original,,,,g,,,['Kids'],
42805,Tasuuketsu: Judgement Assizes,32,finished_airing,ova,1,,web_manga,360,14780,,,2021,winter,"['Action', 'Drama', 'Psychological', 'Super Power']",['IMAGICA Lab.']
43317,Fan Dou Gao Bi Wan Zhuan Sheng Dan Cheng 3D,2,finished_airing,movie,1,,original,42,19485,,pg,2010,fall,['Kids'],
43573,Shi Shi Zi,6,finished_airing,movie,1,,original,35,19819,,g,,,['Kids'],['Shanghai Animation Film Studio']
43829,Hu Seng,6,finished_airing,movie,1,,,26,20058,,g,,,['Kids'],['Shanghai Animation Film Studio']
44341,Lan Mao Xiaoxue Yingyu,,finished_airing,ova,169,,original,,,,pg,,,['Kids'],
44597,Shijiu Guo,3,finished_airing,ona,109,,original,23,20226,,pg_13,2014,spring,['Comedy'],
44853,Kun Ta: Fan Zhuan Xingqiu,,finished_airing,movie,1,,original,,,,pg,,,"['Adventure', 'Fantasy', 'Kids']",
45109,TITLE IDOL,,finished_airing,music,1,,original,,,,g,,,['Music'],
45365,Feng Hua Xianzi Waizhuan,,finished_airing,tv,58,,original,,,,pg,,,['Kids'],
45877,Wan Wan Qian Qian Weisheme,,finished_airing,tv,52,,original,,,,pg,,,['Kids'],
46133,Haha Xiong Juchang Zhi Diming Gushi,,finished_airing,tv,300,,original,,,,pg,,,['Kids'],
46389,Xiao Ciwei Lan Doudou,3,finished_airing,tv,26,,original,21,20427,,pg,,,['Kids'],
46645,Chengyu Gushi(2013),,finished_airing,tv,32,,original,,,,pg,,,['Historical'],
46901,Banjiuibimil-ilgi season4,,finished_airing,tv,13,,original,,,,pg,,,['Kids'],
47157,Zhezhi Zongdongyuan Zhi Zhi Bao Qibing,,finished_airing,tv,52,,original,,,,pg,,,['Comedy'],
47669,Wo De Linju Quan Shi Mao,,finished_airing,ona,12,,original,,,,g,,,['Slice of Life'],
47925,Quwei Heshang,,finished_airing,tv,100,,original,,,,pg,,,['Comedy'],
48181,Leidibeogeu,,finished_airing,movie,1,,original,,,,pg,,,['Adventure'],
49205,Hong Huang,35,finished_airing,ona,13,,original,156,17791,,pg_13,2021,summer,"['Adventure', 'Sci-Fi']",
49717,Wo Yeye,,not_yet_aired,movie,1,,picture_book,250,16230,,,,,['Supernatural'],
50229,Setsuna no Uzu,31,finished_airing,music,1,,original,52,19242,,g,2020,fall,['Music'],
50485,Meiyou Yiwai,31,finished_airing,music,1,,original,53,19230,,pg_13,2019,winter,['Music'],['VCRWORKS']
50997,Ma-eum-uisoli Season 2,8,finished_airing,tv,20,,web_manga,63,19108,,pg_13,2020,spring,"['Comedy', 'Slice of Life']",
51253,Kimagure Concept,,finished_airing,ona,1,,4_koma_manga,,,,,,,['Slice of Life'],
51509,Seikan Sekai,,finished_airing,music,1,,game,,,,g,,,"['Music', 'Sci-Fi']",
52021,"Yuusha Party o Tsuihou Sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",,not_yet_aired,tv,,,,,,,,,,,['EMT Squared']
29750,AAA de Ikou!!: Yuuna & Akiko,61,finished_airing,ova,1,,,347,14915,,g,2007,summer,['Comedy'],
32310,"Letchu, Getchu, Saru Getchu Episode 0",66,finished_airing,special,1,,game,192,17172,,pg,,,['Comedy'],
33078,Ryoku Tama Shinshi,27,finished_airing,movie,1,,original,146,17985,,g,,,"['Comedy', 'Mythology']",
34358,Ocha-ken: Hotto Monogatari,54,finished_airing,tv,13,,other,291,15643,,g,2006,winter,"['Kids', 'Slice of Life']",
34614,Teekyuu 8 Specials,1250,finished_airing,special,2,5.95,manga,3080,8742,,pg_13,2017,winter,"['Comedy', 'Shounen', 'Sports']",['Millepensee']
35126,Chibi Maruko-chan: Jishin wo Kangaeru,49,finished_airing,ova,1,,manga,222,16635,,g,,,"['Drama', 'Educational', 'Kids']",
36918,Happy Happy Party!,883,finished_airing,music,1,6.25,original,1809,10186,,g,2017,spring,['Music'],
37174,Chichibu de Buchichi,669,finished_airing,ona,1,5.81,original,1754,10275,,pg_13,2018,winter,['Slice of Life'],['TMS Entertainment']
37686,Pugpug,19,finished_airing,tv,4,,original,131,18225,,g,1998,spring,['Kids'],
37942,Hello Cocomong,50,finished_airing,tv,13,,original,163,17670,,g,2010,winter,"['Kids', 'Music']",
39222,Move to the Future,110,currently_airing,ona,,5.79,original,573,13258,,g,2019,winter,['Sci-Fi'],['Signal.MD']
40502,Yanoya,125,finished_airing,music,1,5.32,original,221,16666,,g,2011,spring,['Music'],
40758,Hulaing Babies Petit,107,finished_airing,tv,12,,original,840,12179,,pg_13,2020,winter,"['Comedy', 'Performing Arts', 'Slice of Life']",['Fukushima Gaina']
42550,Huanji 45 Miao,11,finished_airing,ona,13,,original,225,16604,,,2021,winter,"['Music', 'Sci-Fi']",['Xanthus Media']
43318,Because,110,finished_airing,music,1,5.68,original,210,16848,,g,2020,summer,"['Avant Garde', 'Music']",
43830,Jiao Jiao Yu Jing Jing,2,finished_airing,tv,10,,original,21,20466,,pg,,,"['Kids', 'Sci-Fi']",['Shanghai Animation Film Studio']
44342,Lan Mao Youer Yuyan,,finished_airing,ova,108,,original,,,,pg,,,['Kids'],
44854,Kun Ta·Yin Wei Suoyi,,finished_airing,tv,26,,original,,,,pg,,,['Kids'],
45366,Qing píng chuánshuō zhī dào tú,,finished_airing,ona,1,,original,,,,g,,,['Adventure'],
45878,Mei Hou Wang (1995),,finished_airing,tv,12,,novel,,,,pg,,,['Fantasy'],
46134,Haha Xiong Juchang Zhi Haidi Shijie,,finished_airing,tv,365,,original,,,,pg,,,['Kids'],
46390,Kaixin Nangua Cun,3,finished_airing,tv,200,,original,23,20291,,pg,,,['Kids'],
46646,Jizhan Qi Lun,,finished_airing,tv,125,,original,,,,pg,,,"['Adventure', 'Kids']",
46902,Shanhai Qi Tan,3,finished_airing,tv,26,,original,22,20361,,g,,,"['Adventure', 'Fantasy', 'Kids']",
47670,Xiao Lu He Xiao Lan Zong Ji Pian,,finished_airing,ona,13,,original,,,,g,,,['Comedy'],
47926,Tudou Duo Li Zhi Yi Meng Yilu,,finished_airing,tv,26,,original,,,,pg,,,['Adventure'],
48182,Leidibeogeu: Milakeulseuton-ui Bimil,,finished_airing,movie,1,,original,,,,pg,,,['Adventure'],
50486,ID,21,finished_airing,special,1,,original,44,19407,,g,,,,['VCRWORKS']
50998,Ma-eum-uisoli Season 3,9,finished_airing,tv,22,,web_manga,73,18994,,pg_13,2021,spring,"['Comedy', 'Slice of Life']",
51254,Namida no Sotsuen Special Arigatou Baba,,finished_airing,ova,4,,,,,,,,,['Kids'],
51766,Nanaraki: Seven Lucky Gods,7,currently_airing,ona,,,,78,18938,,pg_13,2022,spring,['Comedy'],
52022,In the Film,,finished_airing,movie,1,,original,,,,,,,['Comedy'],
5943,The Aurora: Umi no Aurora,100,finished_airing,movie,1,,,455,13932,,pg_13,2000,summer,"['Adventure', 'Sci-Fi']",
10039,Chinpui Specials,103,finished_airing,special,2,,,325,15187,,g,1989,fall,['Comedy'],['Production I.G']
18231,Vanquished Queens Specials,2040,finished_airing,special,4,5.47,other,6050,6859,,r+,2013,winter,['Ecchi'],['Arms']
20023,Otanoshimi Anime Gekijou,44,finished_airing,tv,26,,,305,15434,,g,1970,spring,['Comedy'],
22327,Himalaya no Hikari no Oukoku,77,finished_airing,ova,1,,,301,15505,,g,1999,summer,"['Adventure', 'Fantasy', 'Music']",['Toei Animation']
23351,Youkaiden Nekome Kozou,138,finished_airing,tv,25,5.87,manga,801,12312,,g,1976,spring,"['Adventure', 'Horror', 'Psychological', 'Seinen', 'Supernatural']",
23607,Gaki Deka,54,finished_airing,tv,22,,,333,15100,,pg,1989,fall,"['Comedy', 'Ecchi', 'Kids', 'Parody', 'Shounen']",['Gallop']
23863,Ganbare Swimmy,37,finished_airing,movie,1,,,217,16736,,g,1986,summer,['Adventure'],
28983,Bouken-tachi Gamba to Nanbiki no Nakama,96,finished_airing,movie,1,,novel,387,14482,,g,1984,winter,"['Adventure', 'Anthropomorphic', 'Kids']",['Tokyo Movie Shinsha']
29495,Nanja Monja Obake,117,finished_airing,special,1,5.62,,276,15874,,pg,1994,fall,"['Horror', 'Kids']",
29751,Yurumi to Shimeru,75,finished_airing,ona,1,,web_manga,259,16112,,g,2008,spring,"['Comedy', 'Sci-Fi']",['Opera House']
30263,Hello Kitty no Shirayuki-hime (2001),182,finished_airing,ova,1,5.98,,537,13427,,g,2001,summer,"['Fantasy', 'Kids']",
32823,Long Zai Na Li,29,finished_airing,movie,1,,original,201,17023,,pg,2015,fall,"['Adventure', 'Comedy']",
33079,Meikyoku to Dai Sakkyokka Monogatari,33,finished_airing,ova,9,,original,245,16307,,g,1989,summer,"['Historical', 'Music']",
34615,Usakame Special,985,finished_airing,special,1,5.49,manga,2332,9492,,pg_13,2016,summer,"['Comedy', 'Shounen', 'Sports']",['Millepensee']
34871,Sore Ike! Anpanman: Buruburu no Takarasagashi Daibouken!,51,finished_airing,movie,1,,picture_book,270,15946,,pg,2017,summer,"['Comedy', 'Fantasy', 'Kids']",['TMS Entertainment']
35127,Rescue Q-tai no Katsuyaku,10,finished_airing,ova,1,,original,100,18652,,g,,,"['Drama', 'Kids']",
36151,Gohan Suki,28,finished_airing,ona,10,,manga,179,17415,,g,2017,summer,['Slice of Life'],
37431,Donten ni Warau x Mameshiba,224,finished_airing,ona,1,5.17,original,628,13002,,g,2018,winter,['Comedy'],
37687,Mr. Bond,40,finished_airing,special,1,,novel,141,18071,,g,1997,spring,"['Detective', 'Kids']",
37943,Cocomong 2,43,finished_airing,tv,26,,original,156,17786,,g,2011,spring,['Kids'],
38711,Futsuu tte Nandarou?,84,finished_airing,special,8,,original,382,14533,,g,2018,fall,['Slice of Life'],
41527,Rono-sensei no Akuma na Kami Jugyou,,currently_airing,tv,,,,,,,,,,['Supernatural'],
42551,Hiroshima: Natsu no Nokgori no Bara,,not_yet_aired,movie,1,,original,,,,,,,['Historical'],
42807,MTV Town,67,finished_airing,special,1,,original,131,18239,,g,,,"['Avant Garde', 'Music']",
43319,Di Di Zi Zhou Ji,3,finished_airing,tv,20,,original,38,19654,,pg,,,['Kids'],
43831,Da Senlin Li De Xiao Gushi,4,finished_airing,tv,11,,,24,20138,,pg,,,"['Anthropomorphic', 'Fantasy', 'Kids']",['Shanghai Animation Film Studio']
44343,Lan Mao Xiaoxue Yingyu Shengji Ban,,finished_airing,ova,94,,original,,,,pg,,,['Kids'],
44855,Le Le Xiong Qihuan Zhuizong,,finished_airing,movie,1,,original,,,,pg,,,"['Adventure', 'Kids']",
45111,Dongwu Tegong Ju,8,finished_airing,movie,1,,original,34,19863,,pg,2020,winter,"['Adventure', 'Fantasy', 'Kids']",
45367,Yuncai Mianbao,,finished_airing,tv,78,,original,,,,pg,,,['Kids'],
45879,Shenlong Weishi,,finished_airing,tv,26,,original,,,,pg,,,['Adventure'],
46135,Haha Xiong Manyou Shijie,,finished_airing,tv,300,,original,,,,pg,,,['Kids'],
46391,Waixingren Xiao Nano,2,finished_airing,tv,52,,original,23,20237,,pg,2009,fall,['Kids'],
46647,Guodegang Xiangsheng,,finished_airing,tv,819,,original,,,,g,,,['Comedy'],
46903,Yingxiong Fengzicai,,finished_airing,tv,10,,original,,,,pg,,,['Kids'],
47671,Si Lu Chuanqi Teshi Zhangqian,,finished_airing,tv,52,,original,,,,pg,,,['Historical'],
47927,Yue Xiao Yue Kaixin,,finished_airing,tv,104,,original,,,,pg,,,['Comedy'],
48183,Leonningmaen: Pullulluui Yeogseub,,finished_airing,movie,1,,original,,,,pg,,,['Adventure'],
48695,"Honkai Impact 3rd Official Anime ""Tenjo no Meteor"" Chapter XIV",,finished_airing,special,1,,game,,,,pg_13,,,['Action'],
50231,Inori wa Karappo,31,finished_airing,music,1,,original,63,19105,,pg_13,2019,fall,['Music'],
51255,Kakkoi 1nen-sei ni Naru Tame no Daibouken,,finished_airing,ova,4,,,,,,pg,,,['Kids'],
51511,Yuukei,38,finished_airing,music,1,,original,69,19040,,pg_13,2021,spring,"['Music', 'Slice of Life']",
51767,Inside,,finished_airing,music,1,,,,,,,,,['Avant Garde'],
52023,Washimo Special: Chikyuu no Mirai o Sukue! Washimo vs Washija,,finished_airing,special,1,,picture_book,,,,,,,"['Comedy', 'Kids', 'School', 'Sci-Fi', 'Slice of Life']",
2616,Sora Iro no Tane,1921,finished_airing,special,3,5.77,picture_book,3847,8178,,g,1992,fall,['Kids'],['Studio Ghibli']
10040,Chinpui: Eri-sama Katsudou Daishashin,115,finished_airing,movie,1,6.13,,360,14768,,g,1990,winter,['Comedy'],['Shin-Ei Animation']
29752,JU Chuuko Jidousha Hanbaishi x Peeping Life,98,finished_airing,ona,2,,,369,14691,,g,2013,summer,"['Comedy', 'Slice of Life']",
32568,Kamiwaza Wanda,75,finished_airing,tv,47,,original,576,13242,,pg,2016,spring,"['Kids', 'Sci-Fi']",['TMS Entertainment']
34872,Tapuri Card x Kaijuu Sakaba Kanpai: Kanegon no Shuchou,86,finished_airing,ona,1,,other,307,15408,,g,2017,winter,['Comedy'],['DLE']
35128,Tottoko Hamtarou no Tottoko Daijida!! Bousai Kunren,117,finished_airing,ova,1,6.13,manga,478,13785,,g,,,"['Drama', 'Educational', 'Kids']",
37688,Ousama no Takaramono,53,finished_airing,music,1,,original,121,18379,,g,2009,winter,"['Kids', 'Music']",
37944,Hello Cocomong 2,41,finished_airing,tv,13,,original,147,17965,,g,2014,fall,"['Kids', 'Music']",
38456,Megane no Mahou,180,finished_airing,ona,1,6.31,original,451,13964,,g,2018,summer,['Drama'],['Tatsunoko Production']
38712,A Log Day of Timbre,454,finished_airing,ona,1,4.59,original,742,12542,,g,2011,winter,['Avant Garde'],
38968,Love in Ruins feat. Sinéad Harnett,111,finished_airing,music,1,5.99,original,199,17063,,pg,2017,summer,['Music'],
39224,It's Show Time!,141,finished_airing,music,1,5.61,original,323,15217,,g,2019,winter,"['Idols (Male)', 'Music']",
42296,Fushigi Dagashiya: Zenitendou Movie - Tsuri Taiyaki,25,finished_airing,movie,1,,novel,554,13345,,,2020,summer,"['Kids', 'Mystery']",['Toei Animation']
43320,Di Di Zi Zhou Ji II,3,finished_airing,tv,20,,original,38,19655,,pg,,,['Kids'],
43832,Xiyou Man Ji,3,finished_airing,tv,18,,,23,20246,,pg,,,['Kids'],['Shanghai Animation Film Studio']
44344,Lan Mao Youer Shuxue,,finished_airing,ova,52,,original,,,,pg,,,['Kids'],
45112,Xiao Meirenyu de Qihuan Maoxian,3,finished_airing,movie,1,,,33,19910,,g,2021,spring,"['Adventure', 'Fantasy', 'Kids']",
45368,Yuncai Mianbao2,,finished_airing,tv,78,,original,,,,pg,,,['Kids'],
45880,Konglong Shijie,,finished_airing,tv,88,,original,,,,pg,,,['Historical'],
46136,Haha Xiong Juchang Zhi Zhihui Da Jiangtang,,finished_airing,tv,365,,original,,,,pg,,,['Kids'],
46392,Fengyun Qi Dui,3,finished_airing,tv,26,,original,27,20039,,pg,2011,summer,"['Anthropomorphic', 'Fantasy', 'Kids', 'Sports']",
46904,Mala Fuzi,,finished_airing,tv,100,,original,,,,pg,,,['Kids'],
47672,Xiaobing Yang Lai Xi,,finished_airing,tv,52,,other,,,,pg,,,['Historical'],
47928,Gaoxiao De ai Lun,,finished_airing,tv,53,,original,,,,pg,,,['Kids'],
49464,Fire Emblem Heroes: Fjorm Ga Utau - Koori no Hana,,finished_airing,ona,1,,game,,,,,,,"['Fantasy', 'Music']",
49976,Look at Me Only,200,finished_airing,movie,1,6.21,original,338,15051,,pg_13,,,"['Award Winning', 'Slice of Life']",
50232,Hongse Jiangshan: Huangma Fenghuo,3,finished_airing,ona,13,,other,59,19147,,pg_13,2021,fall,"['Historical', 'Military']",
51256,Challenge 1-nensei Kotsuu Anzen,,finished_airing,ova,1,,,,,,,,,['Kids'],
51512,Haru Matsu Waltz,26,finished_airing,music,1,,original,53,19228,,pg_13,2021,winter,['Music'],
51768,Girigiri warukunai Watame,,currently_airing,ona,,,original,,,,,,,['Comedy'],
1849,Haou Taikei Ryuu Knight: Adeu Legend,313,finished_airing,ova,13,6.25,,1231,11153,,pg_13,1994,summer,"['Action', 'Adventure', 'Fantasy', 'Mecha']",['Sunrise']
8249,Votoms Finder,1253,finished_airing,ova,1,6.16,original,3011,8807,,pg_13,2010,fall,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",['Sunrise']
13369,Cornelis,208,finished_airing,movie,1,5.35,,438,14047,,g,,,['Comedy'],
17721,Rennyo Monogatari,31,finished_airing,movie,1,,,462,13881,,,1998,spring,"['Drama', 'Historical']",['Toei Animation']
18489,Xi Yangyang Yu Hui Tailang: Tu Nian Ding Gua Gua,157,finished_airing,movie,1,5.74,,419,14210,,g,2011,winter,"['Adventure', 'Comedy', 'Kids']",
19513,Toki-iro Kaima,55,finished_airing,ova,4,,manga,437,14056,,r+,1989,spring,"['Horror', 'Shounen']",
20025,Itazura Tenshi Chippo-chan,63,finished_airing,tv,240,,,320,15244,,pg,1970,spring,"['Comedy', 'Kids']",
22329,Daisougen to Hakuba,93,finished_airing,ova,1,,,388,14473,,g,2000,summer,"['Adventure', 'Historical', 'Music']",['Toei Animation']
22585,Nukko.,27,finished_airing,tv,24,,original,277,15849,,pg_13,2012,spring,['Comedy'],['Kachidoki Studio']
23097,Kousagi Monogatari,36,finished_airing,movie,1,,original,261,16088,,g,1954,winter,"['Comedy', 'Kids']",
23353,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,50,finished_airing,ova,1,,manga,342,14989,,r,1996,winter,"['Action', 'Delinquents', 'Drama', 'Seinen']",['J.C.Staff']
23609,Gaki Deka (OVA),67,finished_airing,ova,3,,,267,16001,,r+,1989,fall,"['Comedy', 'Ecchi', 'Kids', 'Parody', 'Shounen']",
23865,Ojisan Kaizou Kouza,49,finished_airing,movie,1,,,294,15601,,r+,1990,winter,['Comedy'],
29497,Go! Go! Veggie-tan,44,finished_airing,special,1,,,184,17322,,pg,1996,spring,"['Kids', 'Sci-Fi', 'Space']",
30777,Kaijuu Sakaba Kanpai!,102,finished_airing,tv,13,,original,551,13366,,pg,2015,summer,"['Comedy', 'Supernatural']",['DLE']
31033,Nintama Rantarou: Dokutake Onsen no Dan,67,finished_airing,special,1,,,339,15032,,g,2007,spring,['Comedy'],['Ajia-Do']
33849,Nekoronde ID,50,finished_airing,special,4,,original,168,17584,,g,2016,spring,['Comedy'],
35129,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,125,finished_airing,ova,1,6.31,manga,509,13600,,g,,,"['Drama', 'Educational', 'Kids']",
35385,Yukai na Animal Bus 2nd Season,61,finished_airing,tv,12,,original,215,16766,,g,2017,summer,"['Comedy', 'Kids']",['TMS Entertainment']
35641,Huan Bian Jingling: Dangao Tianxin,28,finished_airing,tv,40,,original,176,17456,,pg,2012,fall,"['Adventure', 'Comedy', 'Kids']",['Alpha Animation']
36921,That Is How I Roll!,897,finished_airing,music,1,6.32,original,1759,10270,,g,2017,winter,['Music'],
37177,Da Shi Jie,160,finished_airing,movie,1,5.91,original,763,12454,,r,2018,winter,"['Psychological', 'Suspense']",
37689,Nikukyuu no Uta,48,finished_airing,music,1,,original,125,18314,,g,2014,spring,"['Kids', 'Music']",
37945,Cocomong 3,42,finished_airing,tv,26,,original,149,17919,,g,2015,spring,['Kids'],
38969,Shake,95,finished_airing,music,1,,music,203,16975,,g,2011,summer,"['Avant Garde', 'Music']",
39225,Watashi no Kamifuusen,26,finished_airing,music,1,,original,121,18383,,g,1971,winter,"['Kids', 'Music']",
42297,Sollo Talchul Gwi,8,finished_airing,movie,1,,original,205,16942,,pg_13,2015,fall,"['Romance', 'Supernatural']",
42809,Zone: Intro,108,finished_airing,music,1,5.27,original,194,17141,,pg_13,2020,winter,"['Action', 'Avant Garde', 'Music']",
43321,Cancerfund x Din Dong CM's,21,finished_airing,special,5,,,64,19091,,g,,,['Comedy'],
43577,Yuan Yuan De Qi Guai Lu Xing,6,finished_airing,movie,1,,original,35,19839,,pg,,,['Kids'],['Shanghai Animation Film Studio']
44089,Yoroyoro Tamatama,42,finished_airing,music,1,,music,72,19009,,r+,,,"['Comedy', 'Music']",
44345,Koyoi wa Halloween Night!,73,finished_airing,music,1,,original,121,18392,,pg_13,2020,fall,"['Music', 'Supernatural']",
44601,Hua Jianghu Zhi Bei Mo Ting secret episodes,,finished_airing,special,10,,original,,,,pg_13,,,['Adventure'],
44857,Zhangyu Ge,,finished_airing,movie,1,,original,,,,pg,,,['Adventure'],
45113,Xingji Da Taowang,,finished_airing,movie,1,,original,,,,pg,,,"['Adventure', 'Fantasy', 'Kids']",
45369,Mu Mu Buluo,,finished_airing,tv,52,,original,,,,pg,,,['Kids'],
45881,Konglong Shijie(2019),,finished_airing,tv,212,,original,,,,g,,,['Historical'],
46137,Haha Xiong Huanxiang Leyuan,,finished_airing,tv,365,,original,,,,pg,,,['Kids'],
46393,Yule Zong Dong Yuan,2,finished_airing,tv,101,,,20,20506,,pg_13,,,"['Comedy', 'Gag Humor']",
47673,Shenmi Di Haidao,,finished_airing,tv,52,,original,,,,pg,,,['Adventure'],
47929,Luo Mi Xiong Yu Dan Mi Yu,,finished_airing,ona,30,,original,,,,pg,,,['Fantasy'],
49977,Candy.zip,206,finished_airing,movie,1,5.91,original,356,14816,,pg_13,,,['Award Winning'],
50233,Jia You,11,finished_airing,ona,1,,original,57,19169,,pg_13,2021,summer,['Sports'],['Nice Boat Animation']
51257,Yasa C Sekai,,finished_airing,ova,3,,,,,,,,,['Comedy'],
51513,Kruel Kreator,69,finished_airing,music,1,,original,118,18431,,pg_13,2022,winter,['Music'],
51769,Xingchen Bian 5th Season,,not_yet_aired,ona,,,web_novel,,,,pg_13,,,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Romance']",
